order_id,source_customer_ref,channel,store_location,purchase_date,payment_token,item_id,size,color,qty,price_paid,sale_flag
ORD-000261,POS-00043,in_store,,4/16/2025,,SKU-008,32,Vintage Blue,1,178.0,False
ORD-000262,POS-00046,in_store,Flatiron,6/21/2026,,SKU-015,L,Stone Wash,1,208.0,False
ORD-000263,POS-00046,in_store,Flatiron,4/30/2026,,SKU-012,M,Indigo,1,248.0,False
ORD-000264,POS-00045,in_store,Flatiron,1/12/2026,,SKU-010,26,Black,1,208.0,False
ORD-000265,POS-00047,in_store,Bleecker,12/12/2024,TOK-00091,SKU-015,M,Stone Wash,1,208.0,False
ORD-000266,POS-00047,in_store,Bleecker,1/9/2025,TOK-00091,SKU-015,XL,Black,1,125.84,True
ORD-000267,POS-00047,in_store,Flatiron,12/15/2024,TOK-00091,SKU-011,M,Raw Denim,2,456.0,False
ORD-000268,POS-00047,in_store,Flatiron,1/3/2025,TOK-00091,SKU-016,XS,Black,1,89.53,True
ORD-000269,POS-00047,in_store,Bleecker,4/26/2024,TOK-00091,SKU-007,33,Raw Denim,1,168.0,False
ORD-000270,POS-00048,in_store,Flatiron,9/28/2025,,SKU-015,XS,Raw Denim,1,208.0,False
ORD-000271,POS-00048,in_store,SoHo,3/8/2026,,SKU-014,M,Raw Denim,1,138.0,False
ORD-000272,POS-00048,in_store,Flatiron,4/2/2026,,SKU-003,27,Vintage Blue,2,356.0,False
ORD-000273,POS-00048,in_store,SoHo,11/8/2025,,SKU-014,L,Black,1,138.0,False
ORD-000274,ECOM-00016,online,,2026-01-06,,SKU-011,XS,Raw Denim,1,228.0,False
ORD-000275,ECOM-00016,online,,2025-11-11,,SKU-006,32,Stone Wash,1,188.0,False
ORD-000276,POS-00049,in_store,SoHo,7/28/2025,,SKU-010,33,White,1,208.0,False
ORD-000277,POS-00049,in_store,Bleecker,11/10/2024,,SKU-016,XS,Stone Wash,1,148.0,False
ORD-000278,ECOM-00016,online,,2025-08-16,,SKU-001,25,White,1,168.0,False
ORD-000279,ECOM-00016,online,,2025-10-15,,SKU-016,XL,Raw Denim,2,296.0,False
ORD-000280,POS-00049,in_store,Bleecker,1/27/2026,,SKU-009,26,Raw Denim,1,168.0,False
ORD-000281,ECOM-00016,online,,2025-06-21,,SKU-012,S,Indigo,1,248.0,False
ORD-000282,POS-00050,in_store,Madison Ave,30 Jan 2026,,SKU-003,32,Black,1,110.16,True
ORD-000283,POS-00050,in_store,Madison Ave,28 Jun 2026,,SKU-010,28,Vintage Blue,1,208.0,False
ORD-000284,POS-00050,in_store,Madison Ave,22 Dec 2025,,SKU-012,L,Raw Denim,1,248.0,False
ORD-000285,POS-00050,in_store,Madison Ave,25 Mar 2026,,SKU-007,32,Raw Denim,1,168.0,False
ORD-000286,POS-00050,in_store,Madison Ave,06 Dec 2025,,SKU-005,24,Stone Wash,1,178.0,False
ORD-000287,POS-00050,in_store,SoHo,12/31/2025,,SKU-001,25,Black,1,168.0,False
ORD-000288,POS-00050,in_store,Madison Ave,09 Jan 2026,,SKU-003,30,Vintage Blue,1,107.47,True
ORD-000289,POS-00050,in_store,Madison Ave,06 Jan 2026,,SKU-002,31,Indigo,2,235.08,True
ORD-000290,POS-00050,in_store,Madison Ave,20 Apr 2026,,SKU-007,26,Vintage Blue,1,129.22,True
ORD-000291,POS-00051,in_store,SoHo,3/11/2026,,SKU-008,32,Raw Denim,1,178.0,False
ORD-000292,POS-00051,in_store,SoHo,6/29/2026,,SKU-010,26,Raw Denim,1,208.0,False
ORD-000293,POS-00051,in_store,Flatiron,1/1/2026,,SKU-006,31,Vintage Blue,2,252.28,True
ORD-000294,POS-00051,in_store,SoHo,3/18/2026,,SKU-004,29,Indigo,1,198.0,False
ORD-000295,POS-00051,in_store,SoHo,4/9/2026,,SKU-003,29,Stone Wash,1,178.0,False
ORD-000296,POS-00051,in_store,SoHo,2/10/2026,,SKU-014,M,Raw Denim,1,106.01,True
ORD-000297,POS-00051,in_store,,9/27/2025,,SKU-016,XS,Raw Denim,1,148.0,False
ORD-000298,POS-00051,in_store,SoHo,1/16/2026,,SKU-004,26,Indigo,1,126.73,True
ORD-000299,POS-00051,in_store,SoHo,1/31/2026,,SKU-009,33,Raw Denim,1,168.0,False
ORD-000300,POS-00051,in_store,SoHo,6/4/2026,,SKU-013,L,Stone Wash,1,218.0,False
ORD-000301,POS-00051,in_store,SoHo,3/9/2026,,SKU-005,24,Indigo,1,178.0,False
ORD-000302,POS-00051,in_store,SoHo,9/27/2025,,SKU-011,S,Stone Wash,1,140.29,True
ORD-000303,POS-00051,in_store,Bleecker,11/25/2025,,SKU-016,XL,Stone Wash,1,148.0,False
ORD-000304,POS-00051,in_store,Madison Ave,03 Feb 2026,,SKU-004,30,Stone Wash,1,198.0,False
ORD-000305,POS-00051,in_store,SoHo,9/26/2025,,SKU-010,26,Stone Wash,1,208.0,False
ORD-000306,POS-00052,in_store,SoHo,5/23/2026,,SKU-016,L,Black,1,148.0,False
ORD-000307,POS-00053,in_store,SoHo,2/11/2026,,SKU-010,29,Indigo,1,159.62,True
ORD-000308,POS-00052,in_store,SoHo,5/9/2026,,SKU-012,M,Raw Denim,1,248.0,False
ORD-000309,POS-00054,in_store,Madison Ave,31 Jul 2025,,SKU-006,24,Raw Denim,1,188.0,False
ORD-000310,POS-00054,in_store,Madison Ave,27 Nov 2025,,SKU-016,XL,Indigo,2,296.0,False
ORD-000311,POS-00054,in_store,Madison Ave,31 Dec 2024,,SKU-004,34,Black,1,198.0,False
ORD-000312,POS-00054,in_store,Madison Ave,25 Jul 2025,,SKU-014,S,Raw Denim,1,138.0,False
ORD-000313,POS-00054,in_store,Bleecker,7/13/2025,,SKU-010,33,Stone Wash,1,208.0,False
ORD-000314,POS-00054,in_store,Madison Ave,21 May 2026,,SKU-003,33,Raw Denim,1,178.0,False
ORD-000315,POS-00055,in_store,Bleecker,7/15/2025,,SKU-010,30,Vintage Blue,1,208.0,False
ORD-000316,POS-00055,in_store,Bleecker,2/18/2026,,SKU-006,24,Vintage Blue,1,188.0,False
ORD-000317,POS-00055,in_store,Bleecker,12/31/2025,,SKU-014,XL,Indigo,1,138.0,False
ORD-000318,POS-00055,in_store,Bleecker,7/13/2025,,SKU-014,M,Indigo,1,138.0,False
ORD-000319,POS-00055,in_store,Bleecker,5/29/2025,,SKU-008,30,Black,1,115.54,True
ORD-000320,POS-00055,in_store,Bleecker,4/5/2026,,SKU-014,XS,Black,1,89.93,True
ORD-000321,POS-00055,in_store,Bleecker,3/8/2025,,SKU-002,31,Indigo,1,178.0,False
ORD-000322,POS-00055,in_store,Bleecker,11/13/2024,,SKU-014,M,Indigo,1,138.0,False
ORD-000323,POS-00055,in_store,Bleecker,4/16/2026,,SKU-004,32,Vintage Blue,1,198.0,False
ORD-000324,POS-00055,in_store,Bleecker,12/10/2024,,SKU-004,29,White,1,198.0,False
ORD-000325,POS-00055,in_store,Bleecker,2/3/2025,,SKU-007,28,Stone Wash,1,168.0,False
ORD-000326,POS-00055,in_store,Bleecker,9/27/2025,,SKU-004,29,Raw Denim,1,198.0,False
ORD-000327,POS-00056,in_store,SoHo,5/24/2026,,SKU-010,24,Vintage Blue,2,416.0,False
ORD-000328,POS-00056,in_store,SoHo,4/9/2026,,SKU-013,M,Stone Wash,2,436.0,False
ORD-000329,POS-00056,in_store,Flatiron,5/30/2024,,SKU-013,M,Stone Wash,1,218.0,False
ORD-000330,POS-00056,in_store,SoHo,11/2/2024,,SKU-011,L,Indigo,1,172.34,True
ORD-000331,POS-00056,in_store,SoHo,7/18/2025,,SKU-011,L,Indigo,1,228.0,False
ORD-000332,POS-00056,in_store,SoHo,1/28/2026,,SKU-011,L,Indigo,1,228.0,False
ORD-000333,POS-00056,in_store,SoHo,3/9/2026,,SKU-013,S,Stone Wash,1,137.68,True
ORD-000334,POS-00056,in_store,Flatiron,4/14/2025,,SKU-005,28,Black,1,178.0,False
ORD-000335,POS-00056,in_store,SoHo,7/20/2025,,SKU-013,L,Black,1,155.15,True
ORD-000336,POS-00056,in_store,Flatiron,12/11/2024,,SKU-006,24,Stone Wash,1,188.0,False
ORD-000337,POS-00056,in_store,SoHo,6/2/2025,,SKU-004,24,Vintage Blue,1,198.0,False
ORD-000338,POS-00056,in_store,Flatiron,9/20/2024,,SKU-007,27,White,1,168.0,False
ORD-000339,POS-00056,in_store,SoHo,12/19/2024,,SKU-010,34,Black,1,208.0,False
ORD-000340,POS-00056,in_store,SoHo,2/14/2025,,SKU-015,S,Stone Wash,1,208.0,False
ORD-000341,POS-00057,in_store,Bleecker,5/14/2026,,SKU-013,S,Raw Denim,1,218.0,False
ORD-000342,POS-00057,in_store,Bleecker,6/10/2026,,SKU-011,S,Raw Denim,2,456.0,False
ORD-000343,POS-00057,in_store,Bleecker,6/7/2026,,SKU-010,30,Vintage Blue,1,208.0,False
ORD-000344,POS-00057,in_store,Bleecker,5/22/2026,,SKU-016,M,Raw Denim,1,148.0,False
ORD-000345,ECOM-00018,online,,2025-12-12,,SKU-011,XS,Black,1,228.0,False
ORD-000346,ECOM-00018,online,,2026-03-06,,SKU-012,L,Stone Wash,2,496.0,False
ORD-000347,ECOM-00018,online,,2026-02-26,,SKU-011,L,Black,1,228.0,False
ORD-000348,ECOM-00018,online,,2025-12-30,,SKU-015,XS,Black,1,208.0,False
ORD-000349,POS-00058,in_store,Bleecker,11/1/2025,,SKU-016,XS,Raw Denim,1,148.0,False
ORD-000350,POS-00058,in_store,Bleecker,12/9/2024,,SKU-003,27,White,1,124.91,True
ORD-000351,POS-00058,in_store,Bleecker,7/15/2024,,SKU-006,30,Indigo,1,188.0,False
ORD-000352,POS-00058,in_store,Bleecker,6/8/2026,,SKU-004,30,White,1,198.0,False
ORD-000353,ECOM-00019,online,,2024-12-23,,SKU-001,25,Stone Wash,1,168.0,False
ORD-000354,POS-00058,in_store,Bleecker,7/16/2024,,SKU-002,34,Raw Denim,2,356.0,False
ORD-000355,POS-00059,in_store,Madison Ave,21 Jan 2026,,SKU-010,29,Indigo,1,208.0,False
ORD-000356,POS-00059,in_store,Madison Ave,15 Mar 2026,,SKU-013,XS,Indigo,2,329.58,True
ORD-000357,POS-00059,in_store,Madison Ave,25 Jun 2026,,SKU-010,31,Stone Wash,1,208.0,False
ORD-000358,POS-00059,in_store,Madison Ave,02 Feb 2026,,SKU-007,31,Stone Wash,2,336.0,False
ORD-000359,POS-00059,in_store,Madison Ave,27 Apr 2026,,SKU-006,30,Vintage Blue,1,125.65,True
ORD-000360,POS-00060,in_store,Madison Ave,25 May 2026,,SKU-005,31,Raw Denim,1,178.0,False
ORD-000361,ECOM-00020,online,,2026-03-27,,SKU-010,26,Black,1,208.0,False
ORD-000362,POS-00061,in_store,Bleecker,1/6/2025,,SKU-002,32,Indigo,1,178.0,False
ORD-000363,POS-00061,in_store,Bleecker,2/10/2025,,SKU-001,25,Vintage Blue,1,106.92,True
ORD-000364,POS-00061,in_store,Bleecker,9/19/2025,,SKU-015,L,Stone Wash,1,208.0,False
ORD-000365,ECOM-00020,online,,2025-06-27,,SKU-006,25,Vintage Blue,2,376.0,False
ORD-000366,POS-00062,in_store,,2/20/2026,,SKU-004,24,Black,1,198.0,False
ORD-000367,POS-00063,in_store,Flatiron,6/18/2026,TOK-00014,SKU-012,L,Stone Wash,1,158.26,True
ORD-000368,POS-00062,in_store,Flatiron,4/5/2026,,SKU-007,31,Vintage Blue,1,168.0,False
ORD-000369,POS-00062,in_store,Flatiron,6/14/2026,,SKU-014,XS,Indigo,1,102.19,True
ORD-000370,POS-00063,in_store,Flatiron,6/27/2026,TOK-00014,SKU-007,28,Raw Denim,1,168.0,False
ORD-000371,POS-00063,in_store,Flatiron,6/26/2026,TOK-00014,SKU-016,XL,Stone Wash,1,148.0,False
ORD-000372,POS-00063,in_store,Flatiron,6/2/2026,TOK-00014,SKU-014,XL,Stone Wash,1,138.0,False
ORD-000373,POS-00063,in_store,Madison Ave,30 Jun 2026,TOK-00014,SKU-012,L,Raw Denim,1,248.0,False
ORD-000374,POS-00062,in_store,Flatiron,6/8/2026,,SKU-008,33,Vintage Blue,1,178.0,False
ORD-000375,POS-00063,in_store,Flatiron,6/17/2026,TOK-00014,SKU-013,L,Stone Wash,1,218.0,False
ORD-000376,POS-00064,in_store,Madison Ave,27 Mar 2026,,SKU-005,26,Black,1,178.0,False
ORD-000377,POS-00064,in_store,Flatiron,4/23/2026,,SKU-002,24,White,2,356.0,False
ORD-000378,POS-00064,in_store,Madison Ave,04 Jul 2026,,SKU-002,25,White,1,178.0,False
ORD-000379,POS-00064,in_store,Madison Ave,17 May 2026,,SKU-011,M,Indigo,1,228.0,False
ORD-000380,POS-00064,in_store,Madison Ave,14 Jun 2026,,SKU-015,L,Indigo,2,416.0,False
ORD-000381,POS-00064,in_store,Madison Ave,19 May 2026,,SKU-004,27,White,1,198.0,False
ORD-000382,POS-00064,in_store,Flatiron,6/17/2026,,SKU-005,34,White,1,137.01,True
ORD-000383,POS-00064,in_store,Madison Ave,16 Apr 2026,,SKU-016,M,Stone Wash,1,99.82,True
ORD-000384,POS-00064,in_store,Madison Ave,09 Jun 2026,,SKU-014,S,Black,1,138.0,False
ORD-000385,POS-00065,in_store,SoHo,6/12/2024,,SKU-001,32,Indigo,1,168.0,False
ORD-000386,POS-00066,in_store,Flatiron,3/14/2025,,SKU-005,33,Indigo,2,356.0,False
ORD-000387,POS-00066,in_store,Flatiron,12/13/2025,,SKU-011,M,Indigo,1,228.0,False
ORD-000388,POS-00066,in_store,Flatiron,9/3/2025,,SKU-015,M,Raw Denim,1,208.0,False
ORD-000389,POS-00066,in_store,Flatiron,1/13/2026,,SKU-005,32,Raw Denim,1,126.44,True
ORD-000390,POS-00066,in_store,,2/28/2025,,SKU-009,27,White,1,168.0,False
ORD-000391,POS-00066,in_store,SoHo,10/28/2025,,SKU-012,XS,Indigo,1,248.0,False
ORD-000392,POS-00066,in_store,Flatiron,2/10/2025,,SKU-008,33,Raw Denim,1,178.0,False
ORD-000393,POS-00066,in_store,Flatiron,11/23/2025,,SKU-005,30,Raw Denim,1,125.19,True
ORD-000394,POS-00067,in_store,Bleecker,6/16/2025,,SKU-014,XS,Indigo,1,138.0,False
ORD-000395,POS-00067,in_store,Bleecker,3/5/2026,,SKU-013,M,Raw Denim,1,218.0,False
ORD-000396,ECOM-00022,online,,2026-01-30,TOK-00150,SKU-014,S,Black,1,138.0,False
ORD-000397,POS-00067,in_store,Bleecker,4/28/2026,,SKU-006,32,White,2,289.7,True
ORD-000398,POS-00067,in_store,Bleecker,2/27/2025,,SKU-004,29,White,2,396.0,False
ORD-000399,POS-00067,in_store,,3/24/2026,,SKU-010,28,Black,1,208.0,False
ORD-000400,POS-00068,in_store,Flatiron,8/1/2025,,SKU-015,M,Raw Denim,1,208.0,False
ORD-000401,POS-00068,in_store,Flatiron,5/15/2026,,SKU-015,S,Stone Wash,1,208.0,False
ORD-000402,POS-00068,in_store,Flatiron,5/5/2025,,SKU-002,34,Stone Wash,1,178.0,False
ORD-000403,POS-00068,in_store,SoHo,10/22/2025,,SKU-003,27,Raw Denim,1,178.0,False
ORD-000404,POS-00068,in_store,Madison Ave,28 Jul 2024,,SKU-006,24,White,1,188.0,False
ORD-000405,POS-00068,in_store,Flatiron,9/24/2025,,SKU-013,XL,Indigo,1,218.0,False
ORD-000406,POS-00068,in_store,,5/25/2025,,SKU-011,L,Stone Wash,1,228.0,False
ORD-000407,POS-00068,in_store,Flatiron,9/30/2024,,SKU-003,26,White,2,356.0,False
ORD-000408,POS-00068,in_store,Flatiron,2/23/2025,,SKU-002,28,Stone Wash,1,138.59,True
ORD-000409,POS-00068,in_store,Flatiron,7/28/2024,,SKU-008,33,Raw Denim,1,178.0,False
ORD-000410,POS-00068,in_store,SoHo,5/28/2024,,SKU-014,XS,Raw Denim,1,138.0,False
ORD-000411,POS-00069,in_store,Flatiron,5/10/2026,,SKU-005,28,Raw Denim,1,129.43,True
ORD-000412,POS-00069,in_store,Bleecker,6/14/2026,,SKU-006,27,Raw Denim,2,376.0,False
ORD-000413,POS-00069,in_store,Flatiron,6/26/2026,,SKU-010,34,Black,1,208.0,False
ORD-000414,POS-00069,in_store,Flatiron,5/30/2026,,SKU-013,M,Black,1,218.0,False
ORD-000415,POS-00069,in_store,Flatiron,7/5/2026,,SKU-010,25,Stone Wash,1,208.0,False
ORD-000416,POS-00069,in_store,Bleecker,7/1/2026,,SKU-011,M,Stone Wash,2,456.0,False
ORD-000417,POS-00070,in_store,Flatiron,7/11/2025,TOK-00061,SKU-011,XS,Black,1,158.53,True
ORD-000418,POS-00070,in_store,Flatiron,5/25/2025,TOK-00061,SKU-016,L,Indigo,1,148.0,False
ORD-000419,POS-00070,in_store,Flatiron,2/13/2026,TOK-00061,SKU-004,29,Stone Wash,1,198.0,False
ORD-000420,POS-00070,in_store,Madison Ave,02 Aug 2024,TOK-00061,SKU-007,31,Indigo,1,110.25,True
ORD-000421,POS-00070,in_store,Flatiron,12/16/2025,TOK-00061,SKU-008,27,Stone Wash,2,248.7,True
ORD-000422,POS-00071,in_store,Bleecker,4/5/2026,,SKU-009,33,Raw Denim,1,168.0,False
ORD-000423,POS-00071,in_store,Bleecker,11/19/2025,,SKU-005,28,Raw Denim,2,356.0,False
ORD-000424,POS-00071,in_store,Bleecker,9/26/2025,,SKU-009,34,Raw Denim,2,230.3,True
ORD-000425,POS-00071,in_store,SoHo,4/24/2026,,SKU-014,M,Indigo,1,138.0,False
ORD-000426,POS-00071,in_store,Bleecker,10/7/2025,,SKU-008,24,White,2,356.0,False
ORD-000427,POS-00071,in_store,Bleecker,12/23/2025,,SKU-001,27,Vintage Blue,1,109.2,True
ORD-000428,POS-00071,in_store,Bleecker,10/17/2025,,SKU-004,24,Stone Wash,1,150.37,True
ORD-000429,POS-00071,in_store,Bleecker,11/9/2025,,SKU-011,XS,Stone Wash,1,228.0,False
ORD-000430,POS-00071,in_store,Flatiron,11/2/2025,,SKU-004,25,Indigo,2,396.0,False
ORD-000431,POS-00071,in_store,Madison Ave,29 Apr 2026,,SKU-014,XS,Indigo,1,138.0,False
ORD-000432,POS-00071,in_store,Flatiron,11/3/2025,,SKU-014,S,Indigo,1,138.0,False
ORD-000433,POS-00071,in_store,Madison Ave,07 Mar 2026,,SKU-001,31,Raw Denim,1,104.25,True
ORD-000434,ECOM-00023,online,,2025-07-28,TOK-00147,SKU-005,34,Raw Denim,1,178.0,False
ORD-000435,ECOM-00023,online,,2025-12-03,TOK-00147,SKU-006,27,Black,1,124.52,True
ORD-000436,POS-00072,in_store,Bleecker,5/29/2025,TOK-00022,SKU-010,33,White,1,208.0,False
ORD-000437,POS-00072,in_store,Bleecker,6/3/2026,TOK-00022,SKU-002,30,White,1,178.0,False
ORD-000438,ECOM-00023,online,,2026-05-27,TOK-00147,SKU-003,29,Black,1,178.0,False
ORD-000439,POS-00073,in_store,Madison Ave,15 Mar 2026,,SKU-011,XL,Stone Wash,1,157.52,True
ORD-000440,POS-00073,in_store,Madison Ave,28 Sep 2025,,SKU-008,31,Raw Denim,1,178.0,False
ORD-000441,POS-00073,in_store,Flatiron,1/10/2026,,SKU-001,29,Indigo,1,104.67,True
ORD-000442,POS-00073,in_store,,30 Mar 2026,,SKU-001,27,Black,1,168.0,False
ORD-000443,POS-00073,in_store,SoHo,1/30/2026,,SKU-001,26,White,2,247.12,True
ORD-000444,POS-00074,in_store,Madison Ave,23 Nov 2024,TOK-00067,SKU-012,S,Raw Denim,2,311.92,True
ORD-000445,ECOM-00025,online,,2024-06-19,TOK-00120,SKU-007,27,Raw Denim,1,168.0,False
ORD-000446,ECOM-00025,online,,2025-10-12,TOK-00120,SKU-014,S,Indigo,1,138.0,False
ORD-000447,ECOM-00025,online,,2026-06-30,TOK-00120,SKU-010,26,White,1,208.0,False
ORD-000448,ECOM-00025,online,,2024-11-19,TOK-00120,SKU-005,32,Raw Denim,2,356.0,False
ORD-000449,ECOM-00025,online,,2024-04-30,TOK-00120,SKU-016,XL,Indigo,1,148.0,False
ORD-000450,ECOM-00025,online,,2025-11-28,TOK-00120,SKU-012,L,Raw Denim,1,248.0,False
ORD-000451,ECOM-00025,online,,2025-07-29,TOK-00120,SKU-016,L,Raw Denim,1,148.0,False
ORD-000452,ECOM-00025,online,,2026-04-26,TOK-00120,SKU-002,27,Black,2,356.0,False
ORD-000453,ECOM-00025,online,,2024-10-04,TOK-00120,SKU-013,S,Stone Wash,1,218.0,False
ORD-000454,ECOM-00025,online,,2024-07-16,TOK-00120,SKU-012,M,Indigo,1,170.85,True
ORD-000455,ECOM-00025,online,,2025-02-01,TOK-00120,SKU-008,33,Indigo,1,178.0,False
ORD-000456,POS-00075,in_store,Bleecker,10/23/2025,,SKU-013,XS,Black,1,218.0,False
ORD-000457,POS-00075,in_store,Bleecker,8/24/2024,,SKU-003,28,Black,1,108.16,True
ORD-000458,ECOM-00026,online,,2024-12-06,TOK-00089,SKU-011,S,Stone Wash,1,228.0,False
ORD-000459,ECOM-00026,online,,2026-04-14,TOK-00089,SKU-009,27,Vintage Blue,1,129.53,True
ORD-000460,ECOM-00026,online,,2026-05-18,TOK-00089,SKU-009,24,White,1,168.0,False
ORD-000461,ECOM-00026,online,,2025-07-02,TOK-00089,SKU-013,XL,Indigo,1,218.0,False
ORD-000462,ECOM-00026,online,,2026-07-03,TOK-00089,SKU-005,30,Black,1,178.0,False
ORD-000463,ECOM-00026,online,,2025-09-12,TOK-00089,SKU-008,32,Raw Denim,1,178.0,False
ORD-000464,ECOM-00026,online,,2026-05-24,TOK-00089,SKU-015,M,Indigo,1,156.84,True
ORD-000465,ECOM-00026,online,,2026-04-29,TOK-00089,SKU-014,S,Raw Denim,1,138.0,False
ORD-000466,POS-00076,in_store,Flatiron,1/18/2026,TOK-00100,SKU-011,S,Raw Denim,1,228.0,False
ORD-000467,ECOM-00027,online,,2026-06-18,TOK-00175,SKU-010,29,Raw Denim,1,208.0,False
ORD-000468,ECOM-00028,online,,2025-12-03,TOK-00153,SKU-011,XL,Raw Denim,2,456.0,False
ORD-000469,POS-00077,in_store,Madison Ave,03 Oct 2025,,SKU-015,M,Indigo,1,208.0,False
ORD-000470,POS-00077,in_store,Madison Ave,18 Nov 2025,,SKU-013,M,Black,1,218.0,False
ORD-000471,POS-00077,in_store,Madison Ave,14 Aug 2025,,SKU-014,L,Black,2,188.7,True
ORD-000472,ECOM-00028,online,,2026-02-01,TOK-00153,SKU-007,26,Black,1,168.0,False
ORD-000473,ECOM-00028,online,,2025-12-04,TOK-00153,SKU-010,33,Black,1,208.0,False
ORD-000474,POS-00077,in_store,Flatiron,9/10/2025,,SKU-008,32,White,2,356.0,False
ORD-000475,POS-00077,in_store,SoHo,7/5/2026,,SKU-015,M,Stone Wash,1,208.0,False
ORD-000476,ECOM-00028,online,,2026-02-08,TOK-00153,SKU-008,26,Raw Denim,1,178.0,False
ORD-000477,ECOM-00028,online,,2025-12-10,TOK-00153,SKU-004,30,Vintage Blue,2,396.0,False
ORD-000478,ECOM-00029,online,,2026-03-17,,SKU-010,34,Indigo,1,208.0,False
ORD-000479,ECOM-00029,online,,2025-01-20,,SKU-016,L,Indigo,2,183.82,True
ORD-000480,ECOM-00029,online,,2025-05-11,,SKU-014,L,Black,1,138.0,False
ORD-000481,ECOM-00029,online,,2025-09-28,,SKU-001,25,Vintage Blue,1,168.0,False
ORD-000482,ECOM-00029,online,,2025-07-07,,SKU-011,L,Black,1,142.03,True
ORD-000483,ECOM-00029,online,,2024-10-29,,SKU-011,L,Raw Denim,1,166.76,True
ORD-000484,ECOM-00029,online,,2026-06-12,,SKU-015,S,Raw Denim,1,208.0,False
ORD-000485,ECOM-00029,online,,2024-12-03,,SKU-001,33,Indigo,1,125.71,True
ORD-000486,ECOM-00030,online,,2026-01-14,TOK-00152,SKU-003,34,Indigo,1,119.55,True
ORD-000487,ECOM-00030,online,,2026-01-26,TOK-00152,SKU-002,34,Raw Denim,1,178.0,False
ORD-000488,ECOM-00030,online,,2026-07-04,TOK-00152,SKU-004,30,Vintage Blue,1,118.98,True
ORD-000489,ECOM-00030,online,,2026-06-17,TOK-00152,SKU-013,S,Black,1,218.0,False
ORD-000490,POS-00078,in_store,Flatiron,7/18/2025,,SKU-003,27,Indigo,1,178.0,False
ORD-000491,POS-00078,in_store,Madison Ave,09 Nov 2025,,SKU-011,M,Black,1,228.0,False
ORD-000492,POS-00079,in_store,Madison Ave,30 Jan 2026,,SKU-012,M,Black,1,248.0,False
ORD-000493,POS-00078,in_store,Flatiron,12/1/2025,,SKU-009,34,Raw Denim,1,108.14,True
ORD-000494,POS-00079,in_store,Flatiron,11/25/2025,,SKU-006,28,Indigo,1,188.0,False
ORD-000495,POS-00079,in_store,Flatiron,12/11/2025,,SKU-011,L,Indigo,1,228.0,False
ORD-000496,POS-00079,in_store,Flatiron,1/31/2026,,SKU-001,27,Indigo,1,168.0,False
ORD-000497,POS-00079,in_store,Flatiron,5/11/2026,,SKU-003,24,Black,1,178.0,False
ORD-000498,POS-00078,in_store,,3/5/2026,,SKU-015,M,Black,1,208.0,False
ORD-000499,POS-00078,in_store,Flatiron,11/9/2025,,SKU-010,24,Black,1,208.0,False
ORD-000500,POS-00080,in_store,Bleecker,5/26/2026,,SKU-008,33,Stone Wash,1,129.22,True
ORD-000501,POS-00081,in_store,Madison Ave,15 Jan 2025,,SKU-005,27,Black,1,178.0,False
ORD-000502,ECOM-00031,online,,2026-02-11,,SKU-008,32,Indigo,1,178.0,False
ORD-000503,POS-00080,in_store,Bleecker,12/17/2025,,SKU-010,28,Raw Denim,1,208.0,False
ORD-000504,POS-00081,in_store,Madison Ave,05 Jul 2025,,SKU-006,31,Stone Wash,1,188.0,False
ORD-000505,POS-00080,in_store,Flatiron,11/7/2025,,SKU-014,XS,Stone Wash,1,102.86,True
ORD-000506,POS-00081,in_store,Madison Ave,18 Apr 2025,,SKU-016,XS,Stone Wash,1,148.0,False
ORD-000507,POS-00080,in_store,Bleecker,6/10/2026,,SKU-012,L,Raw Denim,2,496.0,False
ORD-000508,POS-00082,in_store,Flatiron,6/1/2026,,SKU-002,25,Stone Wash,2,267.92,True
ORD-000509,POS-00082,in_store,SoHo,4/21/2026,,SKU-012,XS,Raw Denim,2,496.0,False
ORD-000510,POS-00082,in_store,Flatiron,2/5/2026,,SKU-001,34,Vintage Blue,1,168.0,False
ORD-000511,POS-00082,in_store,Flatiron,6/8/2026,,SKU-006,24,Indigo,1,188.0,False
ORD-000512,POS-00082,in_store,Flatiron,5/31/2026,,SKU-003,32,Black,2,244.0,True
ORD-000513,POS-00082,in_store,Flatiron,5/3/2026,,SKU-013,XL,Stone Wash,1,218.0,False
ORD-000514,POS-00082,in_store,Flatiron,5/24/2026,,SKU-012,S,Stone Wash,1,248.0,False
ORD-000515,POS-00082,in_store,Flatiron,8/7/2025,,SKU-016,XS,Indigo,1,148.0,False
ORD-000516,POS-00082,in_store,Flatiron,3/12/2026,,SKU-012,S,Black,1,195.84,True
ORD-000517,POS-00082,in_store,Flatiron,11/20/2025,,SKU-002,26,Black,1,178.0,False
ORD-000518,POS-00084,in_store,SoHo,2/21/2025,,SKU-006,25,White,1,115.22,True
ORD-000519,POS-00083,in_store,SoHo,12/15/2025,,SKU-004,24,Indigo,1,198.0,False
ORD-000520,POS-00083,in_store,SoHo,1/29/2026,,SKU-013,XL,Stone Wash,2,436.0,False
ORD-000521,POS-00084,in_store,SoHo,10/12/2025,,SKU-011,M,Black,2,456.0,False
ORD-000522,POS-00084,in_store,SoHo,11/1/2025,,SKU-004,24,Stone Wash,2,396.0,False
ORD-000523,POS-00085,in_store,Flatiron,5/21/2026,,SKU-008,29,Stone Wash,1,178.0,False
