store_location,item_id,size,color,system_count,last_updated,pending_sellable_count,true_available,style_name,category
Madison Ave,SKU-006,24,Indigo,4,2026-06-27,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,24,Black,4,2026-07-01,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,24,White,3,2026-07-03,0,3,High-Rise Skinny,jean
Madison Ave,SKU-006,24,Stone Wash,10,2026-06-28,0,10,High-Rise Skinny,jean
Madison Ave,SKU-006,24,Raw Denim,2,2026-06-29,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,24,Vintage Blue,6,2026-07-06,0,6,High-Rise Skinny,jean
Madison Ave,SKU-006,25,Indigo,4,2026-06-29,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,25,Black,4,2026-06-26,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,25,White,6,2026-06-29,0,6,High-Rise Skinny,jean
Madison Ave,SKU-006,25,Stone Wash,4,2026-06-28,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,25,Raw Denim,2,2026-06-26,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,25,Vintage Blue,1,2026-06-22,0,1,High-Rise Skinny,jean
Madison Ave,SKU-006,26,Indigo,0,2026-07-01,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,26,Black,7,2026-06-25,0,7,High-Rise Skinny,jean
Madison Ave,SKU-006,26,White,2,2026-07-01,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,26,Stone Wash,5,2026-07-02,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,26,Raw Denim,2,2026-07-06,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,26,Vintage Blue,8,2026-06-29,0,8,High-Rise Skinny,jean
Madison Ave,SKU-006,27,Indigo,3,2026-06-25,0,3,High-Rise Skinny,jean
Madison Ave,SKU-006,27,Black,0,2026-06-27,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,27,White,2,2026-06-25,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,27,Stone Wash,0,2026-06-28,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,27,Raw Denim,6,2026-06-24,0,6,High-Rise Skinny,jean
Madison Ave,SKU-006,27,Vintage Blue,0,2026-06-27,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,28,Indigo,5,2026-06-25,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,28,Black,2,2026-06-22,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,28,White,2,2026-06-24,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,28,Stone Wash,0,2026-07-05,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,28,Raw Denim,3,2026-07-06,0,3,High-Rise Skinny,jean
Madison Ave,SKU-006,28,Vintage Blue,2,2026-06-29,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,29,Indigo,4,2026-07-06,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,29,Black,0,2026-06-22,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,29,White,2,2026-06-27,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,29,Stone Wash,8,2026-07-02,0,8,High-Rise Skinny,jean
Madison Ave,SKU-006,29,Raw Denim,0,2026-07-05,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,29,Vintage Blue,3,2026-06-24,0,3,High-Rise Skinny,jean
Madison Ave,SKU-006,30,Indigo,4,2026-06-25,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,30,Black,6,2026-06-29,0,6,High-Rise Skinny,jean
Madison Ave,SKU-006,30,White,1,2026-06-25,0,1,High-Rise Skinny,jean
Madison Ave,SKU-006,30,Stone Wash,6,2026-07-06,0,6,High-Rise Skinny,jean
Madison Ave,SKU-006,30,Raw Denim,5,2026-06-22,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,30,Vintage Blue,1,2026-07-06,0,1,High-Rise Skinny,jean
Madison Ave,SKU-006,31,Indigo,11,2026-06-28,0,11,High-Rise Skinny,jean
Madison Ave,SKU-006,31,Black,0,2026-06-30,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,31,White,2,2026-06-30,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,31,Stone Wash,4,2026-07-02,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,31,Raw Denim,5,2026-06-30,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,31,Vintage Blue,2,2026-07-04,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,32,Indigo,3,2026-06-29,0,3,High-Rise Skinny,jean
Madison Ave,SKU-006,32,Black,0,2026-07-06,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,32,White,2,2026-06-30,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,32,Stone Wash,0,2026-06-29,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,32,Raw Denim,8,2026-07-05,0,8,High-Rise Skinny,jean
Madison Ave,SKU-006,32,Vintage Blue,6,2026-06-28,0,6,High-Rise Skinny,jean
Madison Ave,SKU-006,33,Indigo,0,2026-07-03,0,0,High-Rise Skinny,jean
Madison Ave,SKU-006,33,Black,4,2026-07-03,0,4,High-Rise Skinny,jean
Madison Ave,SKU-006,33,White,5,2026-07-06,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,33,Stone Wash,6,2026-06-25,0,6,High-Rise Skinny,jean
Madison Ave,SKU-006,33,Raw Denim,2,2026-06-24,0,2,High-Rise Skinny,jean
Madison Ave,SKU-006,33,Vintage Blue,5,2026-06-24,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,34,Indigo,5,2026-07-02,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,34,Black,3,2026-06-23,0,3,High-Rise Skinny,jean
Madison Ave,SKU-006,34,White,1,2026-06-28,0,1,High-Rise Skinny,jean
Madison Ave,SKU-006,34,Stone Wash,5,2026-06-27,0,5,High-Rise Skinny,jean
Madison Ave,SKU-006,34,Raw Denim,9,2026-06-26,0,9,High-Rise Skinny,jean
Madison Ave,SKU-006,34,Vintage Blue,3,2026-06-22,0,3,High-Rise Skinny,jean
Madison Ave,SKU-007,24,Indigo,3,2026-06-26,0,3,Mom Jean,jean
Madison Ave,SKU-007,24,Black,8,2026-07-06,0,8,Mom Jean,jean
Madison Ave,SKU-007,24,White,3,2026-07-06,0,3,Mom Jean,jean
Madison Ave,SKU-007,24,Stone Wash,0,2026-07-02,0,0,Mom Jean,jean
Madison Ave,SKU-007,24,Raw Denim,4,2026-07-05,0,4,Mom Jean,jean
Madison Ave,SKU-007,24,Vintage Blue,1,2026-06-24,0,1,Mom Jean,jean
Madison Ave,SKU-007,25,Indigo,0,2026-06-22,0,0,Mom Jean,jean
Madison Ave,SKU-007,25,Black,4,2026-06-25,0,4,Mom Jean,jean
Madison Ave,SKU-007,25,White,0,2026-07-04,0,0,Mom Jean,jean
Madison Ave,SKU-007,25,Stone Wash,3,2026-07-02,0,3,Mom Jean,jean
Madison Ave,SKU-007,25,Raw Denim,0,2026-07-02,0,0,Mom Jean,jean
Madison Ave,SKU-007,25,Vintage Blue,5,2026-06-29,0,5,Mom Jean,jean
Madison Ave,SKU-007,26,Indigo,9,2026-07-05,0,9,Mom Jean,jean
Madison Ave,SKU-007,26,Black,4,2026-07-05,0,4,Mom Jean,jean
Madison Ave,SKU-007,26,White,7,2026-07-06,0,7,Mom Jean,jean
Madison Ave,SKU-007,26,Stone Wash,1,2026-07-05,0,1,Mom Jean,jean
Madison Ave,SKU-007,26,Raw Denim,0,2026-07-02,0,0,Mom Jean,jean
Madison Ave,SKU-007,26,Vintage Blue,3,2026-07-03,0,3,Mom Jean,jean
Madison Ave,SKU-007,27,Indigo,4,2026-07-02,0,4,Mom Jean,jean
Madison Ave,SKU-007,27,Black,4,2026-06-22,0,4,Mom Jean,jean
Madison Ave,SKU-007,27,White,1,2026-07-01,0,1,Mom Jean,jean
Madison Ave,SKU-007,27,Stone Wash,5,2026-07-05,0,5,Mom Jean,jean
Madison Ave,SKU-007,27,Raw Denim,1,2026-06-29,0,1,Mom Jean,jean
Madison Ave,SKU-007,27,Vintage Blue,3,2026-07-01,0,3,Mom Jean,jean
Madison Ave,SKU-007,28,Indigo,0,2026-06-29,0,0,Mom Jean,jean
Madison Ave,SKU-007,28,Black,0,2026-07-06,0,0,Mom Jean,jean
Madison Ave,SKU-007,28,White,5,2026-06-22,0,5,Mom Jean,jean
Madison Ave,SKU-007,28,Stone Wash,3,2026-06-24,0,3,Mom Jean,jean
Madison Ave,SKU-007,28,Raw Denim,1,2026-06-23,0,1,Mom Jean,jean
Madison Ave,SKU-007,28,Vintage Blue,3,2026-07-04,0,3,Mom Jean,jean
Madison Ave,SKU-007,29,Indigo,1,2026-06-26,0,1,Mom Jean,jean
Madison Ave,SKU-007,29,Black,5,2026-06-29,0,5,Mom Jean,jean
Madison Ave,SKU-007,29,White,1,2026-06-24,0,1,Mom Jean,jean
Madison Ave,SKU-007,29,Stone Wash,11,2026-06-24,0,11,Mom Jean,jean
Madison Ave,SKU-007,29,Raw Denim,2,2026-07-04,0,2,Mom Jean,jean
Madison Ave,SKU-007,29,Vintage Blue,1,2026-07-01,0,1,Mom Jean,jean
Madison Ave,SKU-007,30,Indigo,7,2026-07-04,0,7,Mom Jean,jean
Madison Ave,SKU-007,30,Black,5,2026-07-03,0,5,Mom Jean,jean
Madison Ave,SKU-007,30,White,7,2026-07-02,0,7,Mom Jean,jean
Madison Ave,SKU-007,30,Stone Wash,7,2026-07-05,0,7,Mom Jean,jean
Madison Ave,SKU-007,30,Raw Denim,2,2026-06-23,0,2,Mom Jean,jean
Madison Ave,SKU-007,30,Vintage Blue,2,2026-06-22,0,2,Mom Jean,jean
Madison Ave,SKU-007,31,Indigo,6,2026-07-06,0,6,Mom Jean,jean
Madison Ave,SKU-007,31,Black,1,2026-06-30,0,1,Mom Jean,jean
Madison Ave,SKU-007,31,White,4,2026-06-25,0,4,Mom Jean,jean
Madison Ave,SKU-007,31,Stone Wash,3,2026-06-30,0,3,Mom Jean,jean
Madison Ave,SKU-007,31,Raw Denim,2,2026-06-24,0,2,Mom Jean,jean
Madison Ave,SKU-007,31,Vintage Blue,1,2026-07-06,0,1,Mom Jean,jean
Madison Ave,SKU-007,32,Indigo,2,2026-07-05,0,2,Mom Jean,jean
Madison Ave,SKU-007,32,Black,4,2026-06-26,0,4,Mom Jean,jean
Madison Ave,SKU-007,32,White,2,2026-06-23,0,2,Mom Jean,jean
Madison Ave,SKU-007,32,Stone Wash,5,2026-06-30,0,5,Mom Jean,jean
Madison Ave,SKU-007,32,Raw Denim,4,2026-07-03,0,4,Mom Jean,jean
Madison Ave,SKU-007,32,Vintage Blue,0,2026-06-25,0,0,Mom Jean,jean
Madison Ave,SKU-007,33,Indigo,3,2026-06-28,0,3,Mom Jean,jean
Madison Ave,SKU-007,33,Black,0,2026-07-02,0,0,Mom Jean,jean
Madison Ave,SKU-007,33,White,2,2026-06-30,0,2,Mom Jean,jean
Madison Ave,SKU-007,33,Stone Wash,1,2026-07-05,0,1,Mom Jean,jean
Madison Ave,SKU-007,33,Raw Denim,5,2026-06-26,0,5,Mom Jean,jean
Madison Ave,SKU-007,33,Vintage Blue,5,2026-07-01,0,5,Mom Jean,jean
Madison Ave,SKU-007,34,Indigo,1,2026-06-25,0,1,Mom Jean,jean
Madison Ave,SKU-007,34,Black,0,2026-06-27,0,0,Mom Jean,jean
Madison Ave,SKU-007,34,White,1,2026-06-30,0,1,Mom Jean,jean
Madison Ave,SKU-007,34,Stone Wash,8,2026-06-24,0,8,Mom Jean,jean
Madison Ave,SKU-007,34,Raw Denim,2,2026-06-23,0,2,Mom Jean,jean
Madison Ave,SKU-007,34,Vintage Blue,0,2026-06-23,0,0,Mom Jean,jean
Madison Ave,SKU-008,24,Indigo,2,2026-06-24,0,2,Boyfriend,jean
Madison Ave,SKU-008,24,Black,5,2026-06-24,0,5,Boyfriend,jean
Madison Ave,SKU-008,24,White,6,2026-07-04,0,6,Boyfriend,jean
Madison Ave,SKU-008,24,Stone Wash,3,2026-06-30,0,3,Boyfriend,jean
Madison Ave,SKU-008,24,Raw Denim,0,2026-06-27,0,0,Boyfriend,jean
Madison Ave,SKU-008,24,Vintage Blue,2,2026-07-01,0,2,Boyfriend,jean
Madison Ave,SKU-008,25,Indigo,4,2026-06-23,0,4,Boyfriend,jean
Madison Ave,SKU-008,25,Black,4,2026-06-27,0,4,Boyfriend,jean
Madison Ave,SKU-008,25,White,0,2026-07-02,0,0,Boyfriend,jean
Madison Ave,SKU-008,25,Stone Wash,0,2026-07-06,0,0,Boyfriend,jean
Madison Ave,SKU-008,25,Raw Denim,4,2026-07-03,0,4,Boyfriend,jean
Madison Ave,SKU-008,25,Vintage Blue,5,2026-07-01,0,5,Boyfriend,jean
Madison Ave,SKU-008,26,Indigo,0,2026-06-23,0,0,Boyfriend,jean
Madison Ave,SKU-008,26,Black,2,2026-07-01,0,2,Boyfriend,jean
Madison Ave,SKU-008,26,White,0,2026-06-26,0,0,Boyfriend,jean
Madison Ave,SKU-008,26,Stone Wash,3,2026-06-25,0,3,Boyfriend,jean
Madison Ave,SKU-008,26,Raw Denim,5,2026-06-26,0,5,Boyfriend,jean
Madison Ave,SKU-008,26,Vintage Blue,2,2026-07-04,0,2,Boyfriend,jean
Madison Ave,SKU-008,27,Indigo,2,2026-07-06,0,2,Boyfriend,jean
Madison Ave,SKU-008,27,Black,3,2026-06-22,0,3,Boyfriend,jean
Madison Ave,SKU-008,27,White,4,2026-06-23,0,4,Boyfriend,jean
Madison Ave,SKU-008,27,Stone Wash,1,2026-06-29,0,1,Boyfriend,jean
Madison Ave,SKU-008,27,Raw Denim,2,2026-06-27,0,2,Boyfriend,jean
Madison Ave,SKU-008,27,Vintage Blue,0,2026-06-26,0,0,Boyfriend,jean
Madison Ave,SKU-008,28,Indigo,6,2026-06-29,0,6,Boyfriend,jean
Madison Ave,SKU-008,28,Black,0,2026-06-24,0,0,Boyfriend,jean
Madison Ave,SKU-008,28,White,4,2026-06-24,0,4,Boyfriend,jean
Madison Ave,SKU-008,28,Stone Wash,5,2026-06-23,0,5,Boyfriend,jean
Madison Ave,SKU-008,28,Raw Denim,3,2026-07-04,0,3,Boyfriend,jean
Madison Ave,SKU-008,28,Vintage Blue,5,2026-07-02,0,5,Boyfriend,jean
Madison Ave,SKU-008,29,Indigo,2,2026-06-29,0,2,Boyfriend,jean
Madison Ave,SKU-008,29,Black,0,2026-06-29,0,0,Boyfriend,jean
Madison Ave,SKU-008,29,White,3,2026-07-02,0,3,Boyfriend,jean
Madison Ave,SKU-008,29,Stone Wash,8,2026-06-27,0,8,Boyfriend,jean
Madison Ave,SKU-008,29,Raw Denim,0,2026-07-03,0,0,Boyfriend,jean
Madison Ave,SKU-008,29,Vintage Blue,6,2026-07-06,0,6,Boyfriend,jean
Madison Ave,SKU-008,30,Indigo,2,2026-07-06,0,2,Boyfriend,jean
Madison Ave,SKU-008,30,Black,5,2026-07-06,0,5,Boyfriend,jean
Madison Ave,SKU-008,30,White,0,2026-06-28,0,0,Boyfriend,jean
Madison Ave,SKU-008,30,Stone Wash,4,2026-06-23,0,4,Boyfriend,jean
Madison Ave,SKU-008,30,Raw Denim,1,2026-07-02,0,1,Boyfriend,jean
Madison Ave,SKU-008,30,Vintage Blue,3,2026-06-28,0,3,Boyfriend,jean
Madison Ave,SKU-008,31,Indigo,0,2026-06-26,0,0,Boyfriend,jean
Madison Ave,SKU-008,31,Black,6,2026-06-29,0,6,Boyfriend,jean
Madison Ave,SKU-008,31,White,1,2026-07-03,0,1,Boyfriend,jean
Madison Ave,SKU-008,31,Stone Wash,5,2026-06-29,0,5,Boyfriend,jean
Madison Ave,SKU-008,31,Raw Denim,1,2026-06-22,0,1,Boyfriend,jean
Madison Ave,SKU-008,31,Vintage Blue,4,2026-06-23,0,4,Boyfriend,jean
Madison Ave,SKU-008,32,Indigo,6,2026-06-26,0,6,Boyfriend,jean
Madison Ave,SKU-008,32,Black,3,2026-06-23,0,3,Boyfriend,jean
Madison Ave,SKU-008,32,White,2,2026-07-06,0,2,Boyfriend,jean
Madison Ave,SKU-008,32,Stone Wash,8,2026-06-27,0,8,Boyfriend,jean
Madison Ave,SKU-008,32,Raw Denim,4,2026-06-22,0,4,Boyfriend,jean
Madison Ave,SKU-008,32,Vintage Blue,4,2026-06-23,0,4,Boyfriend,jean
Madison Ave,SKU-008,33,Indigo,3,2026-06-23,0,3,Boyfriend,jean
Madison Ave,SKU-008,33,Black,6,2026-07-01,0,6,Boyfriend,jean
Madison Ave,SKU-008,33,White,3,2026-06-25,1,4,Boyfriend,jean
Madison Ave,SKU-008,33,Stone Wash,11,2026-07-03,0,11,Boyfriend,jean
Madison Ave,SKU-008,33,Raw Denim,2,2026-06-24,0,2,Boyfriend,jean
Madison Ave,SKU-008,33,Vintage Blue,2,2026-06-30,0,2,Boyfriend,jean
Madison Ave,SKU-008,34,Indigo,8,2026-06-27,0,8,Boyfriend,jean
Madison Ave,SKU-008,34,Black,5,2026-06-23,0,5,Boyfriend,jean
Madison Ave,SKU-008,34,White,5,2026-06-23,0,5,Boyfriend,jean
Madison Ave,SKU-008,34,Stone Wash,3,2026-06-26,0,3,Boyfriend,jean
Madison Ave,SKU-008,34,Raw Denim,3,2026-06-29,0,3,Boyfriend,jean
Madison Ave,SKU-008,34,Vintage Blue,0,2026-06-27,0,0,Boyfriend,jean
Madison Ave,SKU-009,24,Indigo,8,2026-07-01,0,8,Cropped Straight,jean
Madison Ave,SKU-009,24,Black,9,2026-06-26,0,9,Cropped Straight,jean
Madison Ave,SKU-009,24,White,8,2026-06-25,0,8,Cropped Straight,jean
Madison Ave,SKU-009,24,Stone Wash,1,2026-06-29,0,1,Cropped Straight,jean
Madison Ave,SKU-009,24,Raw Denim,3,2026-06-30,0,3,Cropped Straight,jean
Madison Ave,SKU-009,24,Vintage Blue,4,2026-06-24,0,4,Cropped Straight,jean
Madison Ave,SKU-009,25,Indigo,4,2026-07-06,0,4,Cropped Straight,jean
Madison Ave,SKU-009,25,Black,4,2026-06-26,0,4,Cropped Straight,jean
Madison Ave,SKU-009,25,White,5,2026-06-25,0,5,Cropped Straight,jean
Madison Ave,SKU-009,25,Stone Wash,0,2026-06-24,0,0,Cropped Straight,jean
Madison Ave,SKU-009,25,Raw Denim,1,2026-06-26,0,1,Cropped Straight,jean
Madison Ave,SKU-009,25,Vintage Blue,2,2026-06-27,0,2,Cropped Straight,jean
Madison Ave,SKU-009,26,Indigo,0,2026-07-02,0,0,Cropped Straight,jean
Madison Ave,SKU-009,26,Black,3,2026-07-04,0,3,Cropped Straight,jean
Madison Ave,SKU-009,26,White,0,2026-07-04,0,0,Cropped Straight,jean
Madison Ave,SKU-009,26,Stone Wash,4,2026-06-26,0,4,Cropped Straight,jean
Madison Ave,SKU-009,26,Raw Denim,6,2026-06-24,0,6,Cropped Straight,jean
Madison Ave,SKU-009,26,Vintage Blue,2,2026-06-23,0,2,Cropped Straight,jean
Madison Ave,SKU-009,27,Indigo,0,2026-06-27,0,0,Cropped Straight,jean
Madison Ave,SKU-009,27,Black,3,2026-06-30,0,3,Cropped Straight,jean
Madison Ave,SKU-009,27,White,3,2026-06-24,0,3,Cropped Straight,jean
Madison Ave,SKU-009,27,Stone Wash,0,2026-07-02,0,0,Cropped Straight,jean
Madison Ave,SKU-009,27,Raw Denim,0,2026-07-01,0,0,Cropped Straight,jean
Madison Ave,SKU-009,27,Vintage Blue,0,2026-06-25,0,0,Cropped Straight,jean
Madison Ave,SKU-009,28,Indigo,0,2026-06-25,0,0,Cropped Straight,jean
Madison Ave,SKU-009,28,Black,0,2026-06-28,0,0,Cropped Straight,jean
Madison Ave,SKU-009,28,White,4,2026-06-25,0,4,Cropped Straight,jean
Madison Ave,SKU-009,28,Stone Wash,2,2026-07-03,0,2,Cropped Straight,jean
Madison Ave,SKU-009,28,Raw Denim,2,2026-06-23,0,2,Cropped Straight,jean
Madison Ave,SKU-009,28,Vintage Blue,0,2026-07-02,0,0,Cropped Straight,jean
Madison Ave,SKU-009,29,Indigo,0,2026-06-24,0,0,Cropped Straight,jean
Madison Ave,SKU-009,29,Black,0,2026-07-04,0,0,Cropped Straight,jean
Madison Ave,SKU-009,29,White,2,2026-07-03,1,3,Cropped Straight,jean
Madison Ave,SKU-009,29,Stone Wash,4,2026-07-04,0,4,Cropped Straight,jean
Madison Ave,SKU-009,29,Raw Denim,7,2026-07-02,0,7,Cropped Straight,jean
Madison Ave,SKU-009,29,Vintage Blue,0,2026-06-22,1,1,Cropped Straight,jean
Madison Ave,SKU-009,30,Indigo,5,2026-07-03,0,5,Cropped Straight,jean
Madison Ave,SKU-009,30,Black,3,2026-06-30,0,3,Cropped Straight,jean
Madison Ave,SKU-009,30,White,7,2026-06-29,0,7,Cropped Straight,jean
Madison Ave,SKU-009,30,Stone Wash,0,2026-06-30,0,0,Cropped Straight,jean
Madison Ave,SKU-009,30,Raw Denim,5,2026-06-23,0,5,Cropped Straight,jean
Madison Ave,SKU-009,30,Vintage Blue,5,2026-07-02,0,5,Cropped Straight,jean
Madison Ave,SKU-009,31,Indigo,2,2026-07-02,0,2,Cropped Straight,jean
Madison Ave,SKU-009,31,Black,0,2026-07-06,0,0,Cropped Straight,jean
Madison Ave,SKU-009,31,White,2,2026-07-01,0,2,Cropped Straight,jean
Madison Ave,SKU-009,31,Stone Wash,10,2026-06-26,0,10,Cropped Straight,jean
Madison Ave,SKU-009,31,Raw Denim,2,2026-06-28,0,2,Cropped Straight,jean
Madison Ave,SKU-009,31,Vintage Blue,4,2026-06-30,0,4,Cropped Straight,jean
Madison Ave,SKU-009,32,Indigo,3,2026-07-05,0,3,Cropped Straight,jean
Madison Ave,SKU-009,32,Black,4,2026-07-06,0,4,Cropped Straight,jean
Madison Ave,SKU-009,32,White,0,2026-06-25,0,0,Cropped Straight,jean
Madison Ave,SKU-009,32,Stone Wash,9,2026-06-23,0,9,Cropped Straight,jean
Madison Ave,SKU-009,32,Raw Denim,4,2026-06-27,0,4,Cropped Straight,jean
Madison Ave,SKU-009,32,Vintage Blue,0,2026-07-04,0,0,Cropped Straight,jean
Madison Ave,SKU-009,33,Indigo,8,2026-07-02,0,8,Cropped Straight,jean
Madison Ave,SKU-009,33,Black,4,2026-06-26,0,4,Cropped Straight,jean
Madison Ave,SKU-009,33,White,0,2026-07-04,0,0,Cropped Straight,jean
Madison Ave,SKU-009,33,Stone Wash,0,2026-06-24,0,0,Cropped Straight,jean
Madison Ave,SKU-009,33,Raw Denim,6,2026-06-25,0,6,Cropped Straight,jean
Madison Ave,SKU-009,33,Vintage Blue,2,2026-07-04,0,2,Cropped Straight,jean
Madison Ave,SKU-009,34,Indigo,0,2026-06-30,0,0,Cropped Straight,jean
Madison Ave,SKU-009,34,Black,5,2026-06-29,0,5,Cropped Straight,jean
Madison Ave,SKU-009,34,White,1,2026-07-03,0,1,Cropped Straight,jean
Madison Ave,SKU-009,34,Stone Wash,3,2026-06-27,0,3,Cropped Straight,jean
Madison Ave,SKU-009,34,Raw Denim,4,2026-07-03,0,4,Cropped Straight,jean
Madison Ave,SKU-009,34,Vintage Blue,8,2026-06-22,0,8,Cropped Straight,jean
Madison Ave,SKU-010,24,Indigo,3,2026-06-22,0,3,Flare,jean
Madison Ave,SKU-010,24,Black,0,2026-06-29,0,0,Flare,jean
Madison Ave,SKU-010,24,White,5,2026-06-25,0,5,Flare,jean
Madison Ave,SKU-010,24,Stone Wash,8,2026-06-29,0,8,Flare,jean
Madison Ave,SKU-010,24,Raw Denim,1,2026-06-30,0,1,Flare,jean
Madison Ave,SKU-010,24,Vintage Blue,3,2026-06-24,0,3,Flare,jean
Madison Ave,SKU-010,25,Indigo,3,2026-06-23,0,3,Flare,jean
Madison Ave,SKU-010,25,Black,1,2026-07-01,0,1,Flare,jean
Madison Ave,SKU-010,25,White,3,2026-06-30,0,3,Flare,jean
Madison Ave,SKU-010,25,Stone Wash,3,2026-07-06,0,3,Flare,jean
Madison Ave,SKU-010,25,Raw Denim,0,2026-07-05,0,0,Flare,jean
Madison Ave,SKU-010,25,Vintage Blue,3,2026-07-02,0,3,Flare,jean
Madison Ave,SKU-010,26,Indigo,4,2026-07-02,0,4,Flare,jean
Madison Ave,SKU-010,26,Black,7,2026-06-25,0,7,Flare,jean
Madison Ave,SKU-010,26,White,0,2026-06-27,0,0,Flare,jean
Madison Ave,SKU-010,26,Stone Wash,2,2026-06-26,0,2,Flare,jean
Madison Ave,SKU-010,26,Raw Denim,5,2026-06-22,0,5,Flare,jean
Madison Ave,SKU-010,26,Vintage Blue,0,2026-06-23,0,0,Flare,jean
Madison Ave,SKU-010,27,Indigo,0,2026-07-05,0,0,Flare,jean
Madison Ave,SKU-010,27,Black,8,2026-07-01,0,8,Flare,jean
Madison Ave,SKU-010,27,White,6,2026-07-05,0,6,Flare,jean
Madison Ave,SKU-010,27,Stone Wash,1,2026-07-06,0,1,Flare,jean
Madison Ave,SKU-010,27,Raw Denim,3,2026-06-27,0,3,Flare,jean
Madison Ave,SKU-010,27,Vintage Blue,3,2026-06-28,0,3,Flare,jean
Madison Ave,SKU-010,28,Indigo,4,2026-07-03,0,4,Flare,jean
Madison Ave,SKU-010,28,Black,7,2026-07-06,0,7,Flare,jean
Madison Ave,SKU-010,28,White,1,2026-07-01,0,1,Flare,jean
Madison Ave,SKU-010,28,Stone Wash,0,2026-07-06,0,0,Flare,jean
Madison Ave,SKU-010,28,Raw Denim,1,2026-07-03,0,1,Flare,jean
Madison Ave,SKU-010,28,Vintage Blue,3,2026-06-29,0,3,Flare,jean
Madison Ave,SKU-010,29,Indigo,0,2026-07-03,0,0,Flare,jean
Madison Ave,SKU-010,29,Black,5,2026-07-05,0,5,Flare,jean
Madison Ave,SKU-010,29,White,7,2026-07-03,0,7,Flare,jean
Madison Ave,SKU-010,29,Stone Wash,3,2026-06-22,0,3,Flare,jean
Madison Ave,SKU-010,29,Raw Denim,10,2026-06-25,0,10,Flare,jean
Madison Ave,SKU-010,29,Vintage Blue,1,2026-07-02,0,1,Flare,jean
Madison Ave,SKU-010,30,Indigo,2,2026-06-24,0,2,Flare,jean
Madison Ave,SKU-010,30,Black,3,2026-07-04,0,3,Flare,jean
Madison Ave,SKU-010,30,White,2,2026-06-22,0,2,Flare,jean
Madison Ave,SKU-010,30,Stone Wash,0,2026-07-01,0,0,Flare,jean
Madison Ave,SKU-010,30,Raw Denim,0,2026-06-25,0,0,Flare,jean
Madison Ave,SKU-010,30,Vintage Blue,0,2026-07-06,0,0,Flare,jean
Madison Ave,SKU-010,31,Indigo,0,2026-06-25,0,0,Flare,jean
Madison Ave,SKU-010,31,Black,3,2026-07-06,0,3,Flare,jean
Madison Ave,SKU-010,31,White,4,2026-07-04,0,4,Flare,jean
Madison Ave,SKU-010,31,Stone Wash,3,2026-07-04,0,3,Flare,jean
Madison Ave,SKU-010,31,Raw Denim,7,2026-06-29,0,7,Flare,jean
Madison Ave,SKU-010,31,Vintage Blue,4,2026-07-05,0,4,Flare,jean
Madison Ave,SKU-010,32,Indigo,8,2026-07-05,0,8,Flare,jean
Madison Ave,SKU-010,32,Black,0,2026-06-28,0,0,Flare,jean
Madison Ave,SKU-010,32,White,0,2026-07-02,0,0,Flare,jean
Madison Ave,SKU-010,32,Stone Wash,0,2026-07-01,0,0,Flare,jean
Madison Ave,SKU-010,32,Raw Denim,5,2026-06-26,0,5,Flare,jean
Madison Ave,SKU-010,32,Vintage Blue,7,2026-06-25,0,7,Flare,jean
Madison Ave,SKU-010,33,Indigo,2,2026-07-06,0,2,Flare,jean
Madison Ave,SKU-010,33,Black,6,2026-07-04,0,6,Flare,jean
